timestamp,open,high,low,close,volume
2025-10-18 18:00:00,1096.61,1097.83,1093.45,1094.12,1864.781
2025-10-18 18:15:00,1094.13,1096.15,1094.12,1095.94,898.232
2025-10-18 18:30:00,1095.93,1097.04,1095.2,1095.92,1366.89
2025-10-18 18:45:00,1095.91,1098.95,1095.2,1098.86,1692.496
2025-10-18 19:00:00,1098.86,1099.71,1096.11,1096.47,2066.571
2025-10-18 19:15:00,1096.47,1101.8,1095.32,1101.13,3254.912
2025-10-18 19:30:00,1101.14,1101.59,1099.45,1101.34,1193.412
2025-10-18 19:45:00,1101.33,1103.84,1101.06,1103.09,2555.887
2025-10-18 20:00:00,1103.08,1105.0,1100.71,1101.32,2248.843
2025-10-18 20:15:00,1101.31,1105.19,1100.51,1105.06,1270.801
2025-10-18 20:30:00,1105.06,1105.38,1101.41,1102.24,1348.111
2025-10-18 20:45:00,1102.24,1104.28,1097.93,1099.23,2863.602
2025-10-18 21:00:00,1099.23,1101.35,1090.0,1093.26,9563.723
2025-10-18 21:15:00,1093.26,1094.17,1083.8,1093.86,9422.518
2025-10-18 21:30:00,1093.86,1095.23,1092.12,1093.59,1635.634
2025-10-18 21:45:00,1093.58,1094.3,1092.17,1093.61,722.648
2025-10-18 22:00:00,1093.6,1093.79,1090.94,1092.34,1143.272
2025-10-18 22:15:00,1092.34,1097.84,1092.1,1096.09,2426.966
2025-10-18 22:30:00,1096.09,1096.09,1093.29,1093.83,1958.324
2025-10-18 22:45:00,1093.83,1093.83,1091.62,1092.75,1002.582
2025-10-18 23:00:00,1092.74,1093.13,1089.98,1092.44,1251.225
2025-10-18 23:15:00,1092.43,1094.19,1089.99,1094.06,1059.73
2025-10-18 23:30:00,1094.06,1094.36,1092.43,1092.79,849.839
2025-10-18 23:45:00,1092.79,1093.36,1091.66,1092.43,606.365
2025-10-19 00:00:00,1092.42,1094.18,1087.96,1088.67,2659.248
2025-10-19 00:15:00,1088.67,1090.33,1087.86,1088.38,1523.188
2025-10-19 00:30:00,1088.38,1088.68,1081.32,1082.13,4126.591
