timestamp,open,high,low,close,volume
2025-10-18 18:00:00,185.93,186.17,185.35,185.36,14078.611
2025-10-18 18:15:00,185.36,185.77,185.27,185.75,6841.227
2025-10-18 18:30:00,185.74,186.07,185.57,185.7,7457.101
2025-10-18 18:45:00,185.69,186.05,185.41,185.83,7858.821
2025-10-18 19:00:00,185.83,186.41,185.64,185.96,14946.148
2025-10-18 19:15:00,185.97,186.13,185.76,185.99,7906.951
2025-10-18 19:30:00,185.98,186.05,185.76,185.95,5041.69
2025-10-18 19:45:00,185.95,186.37,185.88,186.34,9054.151
2025-10-18 20:00:00,186.35,186.86,186.13,186.6,12863.762
2025-10-18 20:15:00,186.6,187.29,186.44,187.28,21720.389
2025-10-18 20:30:00,187.28,187.67,186.84,187.07,15167.579
2025-10-18 20:45:00,187.07,187.54,186.58,186.59,14854.73
2025-10-18 21:00:00,186.58,186.95,185.9,186.1,16973.915
2025-10-18 21:15:00,186.1,186.92,185.9,186.91,11541.251
2025-10-18 21:30:00,186.91,187.2,186.77,186.93,12378.83
2025-10-18 21:45:00,186.93,187.25,186.83,187.15,6544.371
2025-10-18 22:00:00,187.15,187.36,186.81,186.99,7470.442
2025-10-18 22:15:00,187.0,187.84,186.94,187.79,12644.091
2025-10-18 22:30:00,187.78,187.79,187.26,187.36,7235.625
2025-10-18 22:45:00,187.36,187.38,187.05,187.27,5734.834
2025-10-18 23:00:00,187.28,187.6,187.07,187.35,11954.728
2025-10-18 23:15:00,187.35,187.48,186.92,187.31,8287.953
2025-10-18 23:30:00,187.31,187.58,187.19,187.42,8298.737
2025-10-18 23:45:00,187.42,187.75,187.33,187.56,6327.648
2025-10-19 00:00:00,187.55,187.87,186.59,186.69,19507.92
2025-10-19 00:15:00,186.68,187.03,186.43,186.46,14549.092
2025-10-19 00:30:00,186.46,186.51,185.68,185.77,22652.515
2025-10-19 00:45:00,185.77,185.83,185.29,185.75,14786.082
2025-10-19 01:00:00,185.76,185.77,184.88,185.25,14584.707
2025-10-19 01:15:00,185.25,185.79,185.17,185.47,13757.647
2025-10-19 01:30:00,185.47,185.57,185.02,185.26,5762.952
2025-10-19 01:45:00,185.26,185.88,185.19,185.86,11732.771
2025-10-19 02:00:00,185.86,185.88,185.39,185.43,10219.649
2025-10-19 02:15:00,185.42,185.96,185.23,185.68,10131.108
2025-10-19 02:30:00,185.68,185.88,185.49,185.51,6520.886
2025-10-19 02:45:00,185.52,185.85,185.29,185.77,12595.639
2025-10-19 03:00:00,185.77,185.77,184.96,185.14,24445.339
2025-10-19 03:15:00,185.13,186.32,185.13,186.09,16858.204
2025-10-19 03:30:00,186.08,186.84,186.01,186.67,19558.869
2025-10-19 03:45:00,186.68,187.14,186.63,187.04,21368.935
2025-10-19 04:00:00,187.03,187.14,186.46,186.68,21072.173
2025-10-19 04:15:00,186.68,186.79,186.38,186.7,15394.982
2025-10-19 04:30:00,186.71,187.0,186.69,186.82,11486.406
2025-10-19 04:45:00,186.81,186.91,186.6,186.83,9602.838
2025-10-19 05:00:00,186.84,187.12,186.68,186.84,11737.37
2025-10-19 05:15:00,186.83,187.69,186.74,187.18,18637.637
2025-10-19 05:30:00,187.17,187.33,186.68,186.84,9808.425
2025-10-19 05:45:00,186.84,186.84,186.32,186.56,8777.044
2025-10-19 06:00:00,186.56,186.92,186.3,186.33,7687.136
2025-10-19 06:15:00,186.32,186.46,186.0,186.13,9649.468
2025-10-19 06:30:00,186.13,186.13,185.19,185.51,17012.806
2025-10-19 06:45:00,185.5,185.67,185.23,185.57,6936.047
2025-10-19 07:00:00,185.57,185.77,185.24,185.68,10958.733
2025-10-19 07:15:00,185.68,185.99,185.43,185.65,8595.882
2025-10-19 07:30:00,185.66,186.14,185.53,185.73,6089.315
2025-10-19 07:45:00,185.72,185.98,185.58,185.9,6358.125
2025-10-19 08:00:00,185.89,186.34,185.88,185.97,10613.807
2025-10-19 08:15:00,185.96,187.5,183.81,185.24,119646.9
2025-10-19 08:30:00,185.24,185.26,183.88,184.17,33330.25
2025-10-19 08:45:00,184.18,184.69,183.84,184.17,29236.729
2025-10-19 09:00:00,184.16,184.16,183.19,183.99,34604.921
2025-10-19 09:15:00,183.99,184.41,183.43,183.52,22767.223
2025-10-19 09:30:00,183.51,186.24,183.47,185.95,60209.67
2025-10-19 09:45:00,185.96,188.64,185.69,187.2,157374.541
2025-10-19 10:00:00,187.19,188.15,186.71,187.23,46374.63
2025-10-19 10:15:00,187.22,189.96,186.95,189.42,88592.2
2025-10-19 10:30:00,189.42,189.52,188.43,188.99,52383.17
2025-10-19 10:45:00,188.99,189.11,188.24,189.07,19626.556
