timestamp,open,high,low,close,volume
2025-10-18 20:00:00,1103.08,1105.38,1083.8,1092.43,39374.183
2025-10-19 00:00:00,1092.42,1094.18,1077.0,1091.71,35912.744
2025-10-19 04:00:00,1091.72,1097.5,1081.92,1084.38,37769.692
2025-10-19 08:00:00,1084.39,1110.0,1068.04,1100.55,134768.661
2025-10-19 12:00:00,1100.55,1122.98,1091.27,1118.94,113855.833
2025-10-19 16:00:00,1118.94,1133.76,1115.43,1117.11,58143.795
2025-10-19 20:00:00,1117.11,1121.82,1107.6,1109.88,29536.847
2025-10-20 00:00:00,1109.88,1130.27,1088.19,1128.17,85423.794
2025-10-20 04:00:00,1128.17,1143.2,1121.27,1125.08,95828.533
2025-10-20 08:00:00,1125.07,1129.88,1109.84,1115.44,84104.74
2025-10-20 12:00:00,1115.45,1117.03,1099.49,1110.6,94546.764
2025-10-20 16:00:00,1110.61,1110.61,1088.33,1100.91,94453.306
2025-10-20 20:00:00,1100.91,1104.28,1092.56,1100.19,26953.918
2025-10-21 00:00:00,1100.2,1102.16,1077.0,1081.63,58595.071
2025-10-21 04:00:00,1081.62,1081.99,1062.0,1072.25,91129.277
2025-10-21 08:00:00,1072.24,1079.68,1065.61,1076.54,55340.994
2025-10-21 12:00:00,1076.54,1114.53,1068.39,1111.97,148101.162
2025-10-21 16:00:00,1111.96,1113.27,1080.27,1089.64,120738.189
2025-10-21 20:00:00,1089.65,1091.0,1052.46,1057.16,67619.808
2025-10-22 00:00:00,1057.16,1071.01,1053.57,1067.99,61299.868
2025-10-22 04:00:00,1067.99,1074.79,1061.5,1071.14,41920.445
2025-10-22 08:00:00,1071.13,1075.15,1058.85,1069.46,63159.291
2025-10-22 12:00:00,1069.46,1083.8,1065.61,1080.99,127027.728
2025-10-22 16:00:00,1080.99,1081.69,1063.42,1069.95,49580.465
2025-10-22 20:00:00,1069.96,1073.72,1053.25,1071.82,54261.265
2025-10-23 00:00:00,1071.83,1091.56,1071.83,1087.01,49571.647
2025-10-23 04:00:00,1087.02,1112.12,1083.17,1109.98,99130.765
2025-10-23 08:00:00,1109.97,1123.32,1092.93,1094.55,156289.93
2025-10-23 12:00:00,1094.55,1161.9,1076.54,1129.95,312482.035
2025-10-23 16:00:00,1129.95,1140.5,1107.37,1117.8,107023.923
2025-10-23 20:00:00,1117.81,1131.02,1111.04,1126.72,50448.418
2025-10-24 00:00:00,1126.71,1140.94,1126.55,1135.59,60710.45
2025-10-24 04:00:00,1135.58,1144.17,1121.8,1125.25,68616.622
2025-10-24 08:00:00,1125.24,1135.85,1120.27,1125.37,57386.315
2025-10-24 12:00:00,1125.37,1137.78,1103.04,1104.42,89359.286
2025-10-24 16:00:00,1104.41,1114.4,1097.39,1109.86,43459.543
2025-10-24 20:00:00,1109.86,1113.75,1106.76,1109.01,23180.426
2025-10-25 00:00:00,1109.0,1119.34,1100.96,1117.17,34662.276
2025-10-25 04:00:00,1117.17,1119.15,1110.69,1112.72,31058.85
2025-10-25 08:00:00,1112.71,1118.23,1110.0,1115.76,25075.142
2025-10-25 12:00:00,1115.76,1118.0,1105.0,1108.61,34193.458
2025-10-25 16:00:00,1108.61,1117.05,1107.68,1116.33,17217.97
2025-10-25 20:00:00,1116.34,1120.89,1112.87,1116.53,20508.887
2025-10-26 00:00:00,1116.53,1124.37,1114.48,1116.98,36032.509
2025-10-26 04:00:00,1116.98,1122.24,1116.02,1120.39,18055.535
2025-10-26 08:00:00,1120.39,1136.36,1120.38,1135.28,56712.958
2025-10-26 12:00:00,1135.39,1139.25,1126.77,1133.43,59874.88
2025-10-26 16:00:00,1133.42,1133.8,1123.18,1126.58,26654.804
2025-10-26 20:00:00,1126.58,1143.35,1123.05,1138.19,43608.859
2025-10-27 00:00:00,1138.19,1164.54,1136.96,1151.18,84946.356
2025-10-27 04:00:00,1151.18,1161.0,1135.76,1156.48,98162.814
2025-10-27 08:00:00,1156.49,1179.98,1147.32,1179.7,100883.129
2025-10-27 12:00:00,1179.69,1182.6,1131.44,1143.86,121087.152
2025-10-27 16:00:00,1143.85,1153.88,1142.1,1145.17,48955.773
2025-10-27 20:00:00,1145.18,1147.41,1132.85,1138.88,40432.471
2025-10-28 00:00:00,1138.88,1147.57,1131.5,1138.51,37933.716
2025-10-28 04:00:00,1138.52,1143.73,1121.14,1132.46,52016.823
2025-10-28 08:00:00,1132.46,1139.0,1130.1,1132.16,29953.118
2025-10-28 12:00:00,1132.16,1147.19,1127.0,1135.62,69244.871
2025-10-28 16:00:00,1135.62,1148.94,1126.61,1128.92,43005.894
2025-10-28 20:00:00,1128.92,1129.3,1074.0,1103.45,119424.748
2025-10-29 00:00:00,1103.45,1108.54,1098.33,1104.61,37471.065
2025-10-29 04:00:00,1104.6,1121.35,1103.92,1117.28,61162.476
2025-10-29 08:00:00,1117.29,1120.16,1110.68,1113.66,135891.142
2025-10-29 12:00:00,1113.67,1118.8,1096.0,1099.23,71454.854
2025-10-29 16:00:00,1099.24,1114.16,1082.59,1107.24,116790.481
2025-10-29 20:00:00,1107.24,1119.42,1103.4,1107.7,36943.478
2025-10-30 00:00:00,1107.7,1120.15,1104.47,1118.97,47837.444
2025-10-30 04:00:00,1118.97,1118.97,1090.0,1118.24,91731.404
2025-10-30 08:00:00,1118.25,1129.55,1107.81,1111.56,76991.759
2025-10-30 12:00:00,1111.56,1114.19,1075.4,1077.13,124771.993
2025-10-30 16:00:00,1077.13,1084.25,1058.8,1061.76,75333.386
2025-10-30 20:00:00,1061.76,1079.56,1043.48,1079.05,91625.671
2025-10-31 00:00:00,1079.06,1089.11,1074.83,1086.2,59685.698
2025-10-31 04:00:00,1086.2,1103.4,1085.44,1099.03,81477.168
2025-10-31 08:00:00,1099.04,1104.93,1077.82,1088.19,246999.367
2025-10-31 12:00:00,1088.19,1092.41,1077.19,1084.53,83050.804
2025-10-31 16:00:00,1084.52,1092.23,1071.43,1090.0,47291.716
2025-10-31 20:00:00,1090.0,1091.0,1084.01,1088.9,19164.893
2025-11-01 00:00:00,1088.9,1095.0,1082.02,1090.0,52406.356
2025-11-01 04:00:00,1089.99,1091.37,1084.28,1086.46,21604.788
2025-11-01 08:00:00,1086.47,1089.52,1085.52,1089.11,19151.047
2025-11-01 12:00:00,1089.11,1096.42,1081.8,1092.6,41372.306
2025-11-01 16:00:00,1092.6,1096.7,1090.52,1094.52,16951.753
2025-11-01 20:00:00,1094.51,1096.93,1090.22,1094.53,12007.298
2025-11-02 00:00:00,1094.54,1094.76,1087.7,1089.61,17253.752
2025-11-02 04:00:00,1089.62,1094.92,1088.38,1093.8,18847.412
2025-11-02 08:00:00,1093.8,1094.73,1080.79,1087.91,26133.39
2025-11-02 12:00:00,1087.91,1087.91,1077.82,1080.4,29625.889
2025-11-02 16:00:00,1080.41,1080.41,1071.74,1078.65,27322.282
2025-11-02 20:00:00,1078.64,1085.6,1076.61,1083.25,13219.823
2025-11-03 00:00:00,1083.25,1087.24,1041.14,1043.7,88606.555
2025-11-03 04:00:00,1043.7,1049.4,1024.19,1028.85,111703.607
2025-11-03 08:00:00,1028.85,1031.48,1008.71,1015.95,122114.058
2025-11-03 12:00:00,1015.95,1026.49,960.18,980.28,205902.751
2025-11-03 16:00:00,980.28,1010.48,976.66,996.34,102737.754
2025-11-03 20:00:00,996.34,997.62,981.25,993.54,54134.16
2025-11-04 00:00:00,993.54,1000.98,982.22,999.21,53110.025
2025-11-04 04:00:00,999.22,1002.12,940.0,944.63,196475.597
2025-11-04 08:00:00,944.63,963.16,939.6,958.0,110694.111
2025-11-04 12:00:00,958.0,966.94,934.64,949.85,125393.666
2025-11-04 16:00:00,949.88,953.2,908.17,919.52,212501.724
2025-11-04 20:00:00,919.51,941.61,880.8,936.77,287100.395
2025-11-05 00:00:00,936.79,955.9,900.39,949.19,190178.74
2025-11-05 04:00:00,949.2,957.28,941.05,953.84,66513.04
2025-11-05 08:00:00,953.83,953.88,937.0,945.37,69069.661
2025-11-05 12:00:00,945.37,965.68,944.07,965.68,91518.282
2025-11-05 16:00:00,965.68,969.27,957.21,959.5,70168.339
2025-11-05 20:00:00,959.49,964.55,951.7,959.33,38695.965
2025-11-06 00:00:00,959.32,964.0,943.75,963.02,49532.376
2025-11-06 04:00:00,963.02,965.23,946.02,951.41,36000.031
2025-11-06 08:00:00,951.4,958.4,948.5,955.29,36625.692
2025-11-06 12:00:00,955.29,955.6,927.63,933.71,90820.696
2025-11-06 16:00:00,933.71,955.45,925.07,948.1,69597.141
2025-11-06 20:00:00,948.09,954.46,944.26,950.4,30046.489
2025-11-07 00:00:00,950.4,976.33,944.9,967.09,76234.782
2025-11-07 04:00:00,967.09,971.44,957.81,970.06,48890.047
2025-11-07 08:00:00,970.05,970.85,937.0,942.57,59348.182
2025-11-07 12:00:00,942.57,949.78,925.7,944.73,94101.329
2025-11-07 16:00:00,944.73,985.49,939.9,981.81,108982.572
2025-11-07 20:00:00,981.8,995.6,974.27,991.15,65156.592
2025-11-08 00:00:00,991.14,1007.41,980.05,996.72,86667.879
2025-11-08 04:00:00,996.71,1002.08,984.92,995.38,60184.07
2025-11-08 08:00:00,995.38,1003.15,987.1,989.6,51331.481
2025-11-08 12:00:00,989.61,998.29,983.34,990.8,38269.099
2025-11-08 16:00:00,990.79,1005.77,985.01,996.32,46721.748
2025-11-08 20:00:00,996.33,999.76,989.65,991.03,18531.412
2025-11-09 00:00:00,991.01,994.24,975.84,981.07,36539.673
2025-11-09 04:00:00,981.07,993.3,980.81,989.6,25684.939
2025-11-09 08:00:00,989.59,995.6,982.2,990.3,39630.132
2025-11-09 12:00:00,990.3,999.0,977.35,994.46,74469.795
2025-11-09 16:00:00,994.46,1005.0,991.36,1004.96,41293.766
2025-11-09 20:00:00,1004.96,1007.16,990.6,996.63,39042.443
2025-11-10 00:00:00,996.63,1019.56,991.6,1013.16,69798.253
2025-11-10 04:00:00,1013.16,1014.69,1004.02,1005.98,32133.525
2025-11-10 08:00:00,1005.99,1006.46,996.02,999.49,44416.606
2025-11-10 12:00:00,999.5,1004.28,976.7,980.04,77551.672
2025-11-10 16:00:00,980.04,989.45,976.22,987.89,33394.089
2025-11-10 20:00:00,987.89,996.3,983.59,991.98,23834.651
2025-11-11 00:00:00,991.99,1008.6,986.96,1000.92,51903.581
2025-11-11 04:00:00,1000.92,1003.82,972.24,974.63,54994.165
2025-11-11 08:00:00,974.62,983.42,973.19,980.75,32670.547
2025-11-11 12:00:00,980.75,984.84,972.0,975.7,50896.671
2025-11-11 16:00:00,975.7,977.81,960.8,961.27,60081.158
2025-11-11 20:00:00,961.28,965.7,956.08,958.08,33405.747
2025-11-12 00:00:00,958.08,965.64,955.31,961.4,30243.044
2025-11-12 04:00:00,961.39,962.81,951.8,953.13,22749.042
2025-11-12 08:00:00,953.12,975.36,953.12,971.43,35477.01
2025-11-12 12:00:00,971.44,978.61,946.23,949.1,57291.325
2025-11-12 16:00:00,949.11,955.0,937.9,948.68,53937.756
2025-11-12 20:00:00,948.68,957.79,946.8,952.86,17288.939
2025-11-13 00:00:00,952.87,963.9,946.52,959.7,31741.008
2025-11-13 04:00:00,959.7,972.2,957.4,964.89,33721.449
2025-11-13 08:00:00,964.9,968.05,959.74,967.07,23864.14
2025-11-13 12:00:00,967.07,968.17,952.55,957.36,46959.753
2025-11-13 16:00:00,957.36,959.43,911.14,913.54,133900.952
2025-11-13 20:00:00,913.54,932.68,905.72,927.15,64157.776
2025-11-14 00:00:00,927.15,934.04,918.63,924.03,57293.352
2025-11-14 04:00:00,924.02,926.9,900.0,923.08,90291.578
2025-11-14 08:00:00,923.07,923.07,904.56,909.17,57537.473
2025-11-14 12:00:00,909.16,931.04,887.88,925.5,154981.007
2025-11-14 16:00:00,925.51,933.37,918.61,931.81,42493.685
2025-11-14 20:00:00,931.81,933.56,908.0,915.25,35595.913
2025-11-15 00:00:00,915.26,936.13,914.91,931.85,40128.046
2025-11-15 04:00:00,931.85,936.79,927.01,936.19,27259.723
2025-11-15 08:00:00,936.2,939.19,929.0,930.73,33895.798
2025-11-15 12:00:00,930.73,938.11,929.1,936.57,18518.814
2025-11-15 16:00:00,936.57,945.22,931.1,941.33,22920.588
2025-11-15 20:00:00,941.33,941.57,926.01,932.28,19261.736
2025-11-16 00:00:00,932.27,941.61,921.49,941.21,28123.223
2025-11-16 04:00:00,941.2,948.23,937.89,943.47,21733.914
2025-11-16 08:00:00,943.48,949.77,930.32,931.79,31695.816
2025-11-16 12:00:00,931.8,939.23,922.2,923.62,45552.988
2025-11-16 16:00:00,923.62,930.45,908.16,919.93,76406.408
2025-11-16 20:00:00,919.94,931.82,910.15,926.56,48645.528
2025-11-17 00:00:00,926.59,939.55,919.61,934.52,46999.858
2025-11-17 04:00:00,934.52,937.79,930.01,935.28,26149.733
2025-11-17 08:00:00,935.28,938.65,931.3,933.45,21265.455
2025-11-17 12:00:00,933.45,934.63,899.95,911.89,103611.973
2025-11-17 16:00:00,911.9,922.01,893.39,897.39,83479.024
2025-11-17 20:00:00,897.39,911.03,891.72,907.36,51385.813
2025-11-18 00:00:00,907.36,918.75,884.4,903.4,120561.015
2025-11-18 04:00:00,903.4,913.61,892.75,910.33,67949.071
2025-11-18 08:00:00,910.33,925.0,909.93,915.46,46510.282
2025-11-18 12:00:00,915.47,927.44,910.42,926.11,49301.509
2025-11-18 16:00:00,926.1,939.99,924.18,935.8,54440.773
2025-11-18 20:00:00,935.8,937.2,928.5,932.79,18512.808
2025-11-19 00:00:00,932.79,941.06,924.78,932.26,33861.192
2025-11-19 04:00:00,932.27,932.88,912.9,931.12,41521.555
2025-11-19 08:00:00,931.12,934.0,919.32,921.62,26067.508
2025-11-19 12:00:00,921.61,925.44,892.68,894.73,62100.004
2025-11-19 16:00:00,894.72,899.56,872.38,878.9,84300.586
2025-11-19 20:00:00,878.9,901.41,876.4,897.77,48507.429
2025-11-20 00:00:00,897.78,917.0,893.8,910.06,51358.968
2025-11-20 04:00:00,910.06,914.6,899.39,907.85,34543.398
2025-11-20 08:00:00,907.85,908.87,896.67,902.31,22957.814
2025-11-20 12:00:00,902.3,909.0,888.95,889.96,52579.771
2025-11-20 16:00:00,889.97,890.56,868.3,880.44,92928.993
2025-11-20 20:00:00,880.44,883.61,865.57,866.51,47434.037
2025-11-21 00:00:00,866.51,877.33,855.45,863.36,65045.639
2025-11-21 04:00:00,863.35,867.0,807.24,832.03,161303.164
2025-11-21 08:00:00,832.03,839.92,802.55,809.08,161139.212
2025-11-21 12:00:00,809.08,831.47,790.79,813.67,151327.344
2025-11-21 16:00:00,813.67,836.36,808.03,825.55,74771.145
2025-11-21 20:00:00,825.54,836.27,813.85,830.46,40899.545
2025-11-22 00:00:00,830.47,842.93,830.1,836.41,34082.243
2025-11-22 04:00:00,836.41,837.47,819.58,831.79,33066.206
2025-11-22 08:00:00,831.8,832.66,813.77,825.6,41679.665
2025-11-22 12:00:00,825.6,828.88,815.26,823.22,23979.052
2025-11-22 16:00:00,823.21,834.18,822.91,832.91,17174.514
2025-11-22 20:00:00,832.91,841.86,825.92,833.78,17243.94
2025-11-23 00:00:00,833.78,850.2,833.28,846.85,41608.321
2025-11-23 04:00:00,846.85,854.49,836.62,841.18,36332.617
2025-11-23 08:00:00,841.19,846.87,838.83,842.58,17845.817
